Gender,Height,Weight
Male,179.4337158,90.03408051
Male,187.4990845,88.5823288
Male,166.8231049,73.99999237
Male,167.4685059,68.66690826
Male,183.8250427,90.43553925
Female,165.7817688,67.2228775
Male,179.5729523,84.83014679
Female,162.452774,62.77088547
Female,167.1756134,69.5545578
Male,165.3592072,71.05908203
Female,159.9513092,59.94631958
Female,161.143219,61.14514542
Female,161.9201508,62.21154404
Female,162.5799103,61.53770447
Female,171.1632385,69.46058655
Male,170.4794006,80.86034393
Male,181.6284027,91.86082458
Female,175.5630035,76.59560394
Male,174.0829163,82.23414612
Female,159.5418091,55.83326721
Male,165.8094177,70.42040253
Male,175.8549957,87.57553864
Male,182.0579681,90.81200409
Male,169.2531891,77.27953339
Male,167.278244,79.27135468
Female,169.6814117,68.50371552
Male,189.3940887,95.56638336
Male,184.0662384,94.48083496
Male,179.0964355,79.32644653
Female,145.7344208,51.79671478
Male,172.153595,81.5486908
Male,181.9393768,91.40058899
Male,170.6239014,79.08686829
Female,153.4134979,52.35216522
Male,173.9974823,88.47106934
Female,161.5411835,56.6217308
Male,173.6359406,85.24057007
Female,156.8273621,50.78605652
Female,160.5641174,57.16476059
Female,169.5474854,76.40126038
Female,159.721405,54.4277153
Male,174.8341064,78.14002991
Female,160.4582825,58.10111237
Female,162.2625885,60.4521904
Male,164.6890106,64.73936462
Male,157.2908936,63.4598732
Female,160.9827576,56.20638657
Male,180.6334534,94.4131012
Female,169.2932129,70.77721405
Male,165.4223175,75.88611603
Female,152.4772949,44.31027222
Male,176.119278,89.9879837
Male,168.2567596,73.33699036
Female,161.5273895,60.7122612
Female,154.4881744,57.80646133
Male,171.5590363,75.44819641
Female,161.4879303,63.84808731
Male,167.8318634,82.74794769
Female,161.4987946,66.97312927
Male,175.8026276,93.30370331
Female,163.4279327,62.73059082
Male,163.6638031,75.60004425
Female,152.7810822,47.16415405
Male,179.7420807,85.63481903
Female,171.2721252,68.8001709
Female,165.6193848,65.11923218
Male,170.4605408,72.59758759
Female,161.7111206,55.40551376
Male,173.2043304,91.3934021
Male,173.6562347,74.79888916
Male,165.3335876,72.78829956
Female,169.1742706,66.98630524
Female,156.0592651,57.28867722
Male,173.9781647,81.61479187
Male,188.6509247,95.2260437
Female,158.3381653,58.62979126
Female,150.9705658,47.02799988
Female,159.1950226,49.50852203
Male,172.0526123,78.37815857
Male,171.9589081,70.38056183
Male,178.5330048,88.86685181
Female,158.9200897,64.58074188
Male,171.6230774,76.68613434
Male,167.7325745,78.08175659
Female,153.4534607,56.56600189
Female,152.8659363,45.06668854
Male,180.4439392,94.01184082
Male,180.3351135,85.64357758
Female,165.3420868,70.78871155
Male,173.4005127,87.75429535
Male,194.2411194,111.6891022
Female,156.8313141,59.1039772
Female,160.2388458,59.46284103
Female,174.2645569,78.302742
Female,155.7094269,56.06854248
Female,147.5412292,43.06625366
Male,175.0422058,84.69230652
Male,167.3079071,79.91448975
Female,165.3948975,70.06108856
Female,159.6399689,52.14907837
Male,170.8226624,69.04227448
Female,156.736084,58.40359879
Female,159.7672272,68.74539948
Male,173.9133606,91.21108246
Female,166.7189636,73.7567215
Male,177.5857239,99.50361633
Male,165.8427887,76.52570343
Female,154.125824,54.86306
Female,167.4459076,76.56479645
Male,176.8565369,93.44785309
Male,174.9984283,88.96591187
Male,172.9724274,83.14922333
Female,162.7704773,60.53251648
Male,175.6699677,79.5133667
Male,172.5428619,79.07678223
Female,153.9641571,48.39931107
Female,156.6380463,51.22672272
Male,170.6237793,81.04558563
Female,162.7967834,58.24930573
Male,187.1900177,105.5594177
Male,168.9420776,89.1081543
Male,178.4264984,85.11919403
Female,168.3701019,76.6142807
Female,164.5037537,70.79283142
Male,170.6127167,84.81666565
Male,181.089798,103.7821655
Female,150.8623962,56.34169769
Female,158.7483063,65.05037689
Male,176.456604,93.43000793
Female,157.2933502,59.75443649
Female,161.228714,57.67912674
Male,176.13237,94.71452332
Male,180.6467133,89.51438141
Female,159.8848877,59.54188919
Female,166.7907562,59.57471085
Male,180.3215485,90.10010529
Female,158.3842468,56.57364273
Male,175.8433838,88.54968262
Female,161.9920654,55.54676056
Male,171.0741272,79.21083069
Male,176.7942352,84.20466614
Female,167.5518036,67.49481964
Male,178.9853973,85.05648041
Female,164.31633,62.31481171
Female,159.0241547,57.10360336
Male,177.1062927,85.48118591
Female,159.8230286,66.31660461
Female,161.4243469,64.38882446
Female,149.5003357,44.70124054
Female,162.719696,64.80450439
Female,154.2606964,58.93600464
Female,159.9410858,57.23655319
Female,161.2780762,63.96850204
Female,173.8898773,77.15910339
Male,177.8890686,82.24753571
Female,164.7323608,68.21898651
Female,157.2571259,61.91273499
Female,174.0758667,71.0789566
Male,170.485672,78.31911469
Male,182.5251007,89.99596405
Female,162.4365997,59.9224205
Female,170.7330017,69.84849548
Male,165.186615,74.38715363
Male,187.1870422,99.0716095
Male,175.3891296,89.97993469
Male,186.9699402,98.15841675
Male,178.855957,98.07343292
Female,148.9873657,49.90100098
Male,172.9358673,83.15665436
Male,168.2219086,71.06734467
Female,166.0982666,64.82931519
Female,151.7576294,46.42738342
Female,167.8951874,72.63354492
Male,172.1302643,74.46076965
Female,162.3510132,61.55125427
Female,164.0919647,67.42142487
Male,174.327713,84.15863037
Female,150.2422943,47.17314148
Male,173.6771393,85.94030762
Male,172.7018433,83.44198608
Female,150.8373871,49.7538414
Male,178.7616577,87.97201538
Male,176.3834381,79.32683563
Male,174.2747803,85.15706635
Female,161.6845093,67.23963165
Male,166.6875153,85.4198761
Female,156.3372803,58.85559082
Female,156.7342377,50.31398392
Male,174.3644257,80.92267609
Male,168.8818817,78.63134766
Male,168.7315369,87.06546021
Female,159.2701721,61.5028801
Male,183.8566132,103.514267
Female,161.3049774,62.69627762
Male,170.7558594,71.72450256
Female,160.9033813,61.71139526
Female,162.0684662,55.69179916
Male,181.5331879,92.80306244
Female,163.1972961,68.68131256
Female,158.901123,58.71264648
Female,165.5473785,65.5595932
Female,166.1540833,56.14509964
Male,176.6994019,88.44337463
Female,157.8700409,60.79403687
Female,157.9710693,45.91808319
Female,161.8359222,58.00397491
Male,178.0661621,85.69371796
Male,177.1111603,92.48551178
Female,164.9095306,64.4637146
Male,181.717926,92.43460846
Female,158.2718353,47.69358826
Male,174.4386749,82.63726044
Female,168.2223206,76.70323181
Male,182.2713165,95.96276093
Male,175.213562,74.71633148
Male,180.7326202,88.1706543
Male,171.2031708,87.39485931
Female,147.7326508,47.69388962
Female,172.7354584,72.80106354
Female,157.6256256,62.73032379
Female,150.8971863,45.91135025
Female,152.1499481,52.84506607
Male,176.6646576,79.96035767
Male,178.9797211,86.01303864
Male,183.7994385,89.93057251
Male,172.1106415,78.11606598
Male,169.221756,75.58289337
Female,175.8867798,76.30241394
Male,169.5757599,76.0676651
Male,174.9204102,86.35734558
Male,167.5781403,80.87329865
Male,169.4268341,85.92401886
Male,168.3369904,71.84327698
Female,156.0382996,57.98929977
Male,176.1645203,84.33036804
Male,179.1036072,93.31546783
Male,172.1567078,86.51403046
Female,161.572464,61.98152161
Female,171.1706543,76.94133759
Male,166.9814911,78.86881256
Male,176.7394104,90.38638306
Female,157.3757629,60.18826294
Female,170.25914,70.07292938
Female,163.8271179,66.28134918
Female,151.6355286,50.41600037
Female,156.9494324,61.52230835
Male,175.4015961,92.65020752
Female,154.1105194,51.12686157
Female,159.843277,61.95924759
Female,165.3411255,54.81411743
Female,159.9334412,58.97813416
Male,168.6972198,80.59288025
Female,171.3499298,75.23597717
Female,160.5078735,57.30318451
Female,167.2859955,75.03058624
Female,160.4794006,53.0749588
Male,182.2289276,89.78263855
Female,161.476059,59.16506577
Female,158.7067719,56.5402565
Male,183.8253784,95.33935547
Female,168.2934113,64.73456573
Male,175.239624,88.15572357
Female,158.0935364,60.96429443
Female,164.7260132,67.00734711
Female,161.9838867,58.18628693
Male,170.3534851,85.08190918
Male,169.0471191,77.7763443
Female,160.8371887,59.69241333
Male,176.889328,86.80114746
Female,151.9302216,50.84653473
Male,173.6963501,76.27317047
Female,169.9903564,73.80554962
Male,173.5631714,92.8419342
Male,183.4355927,89.98740387
Male,170.9176331,84.3036499
Male,164.9118042,83.91542816
Female,186.4095459,86.21826172
Female,151.881485,53.86592484
Female,173.4228821,80.3245163
Male,180.9825897,92.83016968
Female,153.7195587,53.99323654
Male,163.9156952,69.66428375
Female,164.1483917,64.92975616
Male,164.0555115,71.87356567
Male,177.5296326,86.22828674
Female,165.7539063,70.38145447
Male,176.780899,78.88974762
Female,155.7176971,55.28800201
Male,181.3806763,94.03128052
Female,154.1264954,52.08647919
Male,164.4200134,75.34444427
Female,159.8550262,56.45410919
Male,187.0688171,101.2825546
Female,157.4415741,62.99014664
Female,158.9432373,50.52087784
Female,157.4594574,51.13543701
Male,176.1961823,85.08080292
Female,162.5982666,66.61896515
Male,175.4648895,79.1024704
Female,154.1646271,40.90741348
Female,150.4915924,50.16150665
Male,174.188446,82.32131958
Male,183.9232483,95.41954803
Female,170.6678619,71.82282257
Female,162.1883545,66.14538574
Female,161.3699188,59.61836243
Female,164.2348785,64.36161041
Female,154.8569794,51.61665726
Male,179.0260162,89.4881897
Male,186.8778839,90.47776031
Male,173.3070679,90.64034271
Female,156.4471436,49.64569473
Male,177.1959076,84.87476349
Male,180.4177704,98.65223694
Male,176.7516937,88.22296906
Male,169.4060822,70.3653183
Female,161.5174561,63.36057663
Female,154.7449188,50.5153389
Male,171.7107697,67.8425293
Male,175.1951752,87.14865112
Male,176.0426483,88.53056335
Female,166.9483795,65.34100342
Male,179.5298462,88.89770508
Female,159.0428162,58.13608932
Female,176.4442749,76.70921326
Male,184.8699036,91.09622192
Male,183.1918793,91.12995148
Male,173.1148834,81.30805206
Female,166.8251343,71.42390442
Male,162.3867798,73.59403229
Male,184.371933,85.77615356
Female,170.0302734,61.23952484
Female,173.0860596,69.14134216
Male,171.4302368,83.1815033
Female,164.1497955,65.7370224
Female,157.2691803,57.55109787
Male,187.4564819,99.32752991
Female,158.7308655,53.20959091
Female,165.5494385,65.92507172
Female,156.5401611,50.42698288
Female,162.0673523,65.96578217
Female,154.075531,53.49265289
Female,170.4898834,67.50656128
Female,162.296402,50.99518585
Female,168.8701935,73.05725861
Female,162.5675812,64.15063477
Male,181.4924927,95.56835175
Male,175.4319153,88.36981201
Female,169.6063538,65.20913696
Female,167.5878906,68.2589798
Female,165.0141296,66.83958435
Female,166.1634827,66.87007904
Male,186.2825623,98.45723724
Male,179.7069855,96.45536041
Male,179.3132782,89.50038147
Female,164.2974396,65.50095367
Male,182.4882813,87.26685333
Male,172.6548157,78.07939148
Male,184.0119171,92.07622528
Female,153.0236511,61.4671936
Female,154.8878326,49.20078659
Female,171.7463531,77.6151886
Female,162.9483337,68.61742401
Female,159.9064026,68.30308533
Male,182.1497345,95.9706955
Female,156.4921265,58.12230301
Female,165.6565552,62.85429382
Male,171.4810028,80.47763824
Male,169.4800873,82.64380646
Male,171.1531677,81.68849182
Female,169.2826691,68.69454193
Female,168.7158203,67.27695465
Female,159.8986664,55.25315857
Male,185.0937042,104.2086563
Female,152.1684723,42.89337158
Male,176.9783783,96.03157806
Female,154.8826294,54.73078537
Female,156.9781036,52.10998917
Female,159.5904083,60.35332108
Female,165.2704468,61.58485413
Male,161.4456482,71.26822662
Female,162.8967896,68.27394867
Male,170.7685242,84.49282837
Female,170.4593201,76.23497009
Female,152.9636383,48.86609268
Female,168.8327484,68.96323395
Male,175.1519012,82.64113617
Female,157.4483337,57.3383522
Male,185.1179657,91.32319641
Male,168.9972534,79.91811371
Female,169.3921661,79.07403564
Female,173.01474,75.65750885
Female,178.6890411,91.73325348
Male,172.5224152,80.2955246
Female,165.0602264,64.57823944
Male,179.1552582,89.16915894
Female,163.7791901,58.13761902
Female,163.1283875,56.59767151
Male,160.0443115,61.52112961
Female,154.5405579,59.55914307
Female,164.1443481,67.55030823
Female,159.7574768,59.68146133
Male,189.4419861,96.70707703
Female,166.3535614,61.18961334
Male,177.1695404,83.53291321
Female,155.462677,56.43736267
Male,167.2194214,72.26593781
Female,158.263092,54.73545074
Male,163.7942657,72.88214874
Male,168.8421326,80.1046524
Female,167.2882538,64.8500824
Female,167.7558441,65.01241302
Male,173.0857086,75.88352966
Female,168.078537,62.04121017
Male,171.6551056,84.81796265
Male,158.6896973,63.57580566
Male,163.9291687,71.27264404
Male,163.7279358,73.20018005
Female,157.2794647,52.55993271
Male,172.6523132,83.92595673
Female,173.1599274,81.11416626
Male,175.0473785,87.37658691
Male,166.0634918,71.70027924
Female,161.5442505,68.79280853
Male,183.1571503,91.03677368
Female,159.3524628,64.1121521
Female,171.1754913,75.97138214
Female,162.5222626,63.98707581
Female,169.6783295,68.97677612
Female,151.7947083,48.16313934
Female,162.4405975,63.86676407
Male,177.3859253,84.4969635
Female,161.5949554,61.10967255
Female,158.7614288,64.70025635
Male,173.6851349,85.62714386
Male,174.3522797,81.10993195
Male,175.4876709,83.65838623
Female,158.9906921,66.21894836
Male,178.3001709,97.07077789
Male,190.437088,97.29351807
Male,170.0542145,79.30854034
Male,181.0492706,87.39614105
Male,182.4073181,87.46006775
Female,160.3127747,57.8367157
Male,164.0263672,68.12207794
Female,167.937439,62.41884613
Male,180.2557526,89.4646759
Female,153.568161,56.90947342
Male,179.5087738,86.19317627
Female,168.6205902,72.30838013
Male,183.1825256,93.2092514
Female,158.4180145,58.66988754
Male,162.730072,66.16283417
Female,160.6584015,65.23706055
Male,181.4999237,90.98726654
Male,181.9290314,81.53501892
Female,171.6566467,81.20172119
Female,171.2640991,75.72140503
Male,178.041748,88.98940277
Male,180.8713531,88.97010803
Male,171.432251,77.83920288
Male,176.7234802,92.21039581
Male,164.3929138,68.31983948
Female,162.5644379,53.73237991
Female,162.8728027,65.52494049
Female,176.0559845,70.07300568
Female,165.3458099,69.13482666
Male,158.1744385,69.98054504
Male,181.5697327,104.1628876
Female,158.5230103,65.02131653
Female,167.733963,68.4899826
Female,156.8457947,64.08602142
Female,149.449646,53.19695663
Female,167.3379059,75.45454407
Male,178.2887268,89.87532806
Male,181.170578,93.61474609
Female,157.6208954,55.64401245
Female,160.0548706,52.59941483
Male,167.2064209,73.98360443
Male,177.8943787,90.4912796
Male,171.3106689,74.9671402
Male,173.326416,87.98957825
Female,165.0033722,51.58568573
Male,179.562149,88.10152435
Male,180.748703,88.16899872
Female,158.6453247,61.73342896
Male,165.7021027,82.10565186
Female,149.1956024,43.89048004
Female,161.7744293,55.17198563
Female,162.8641205,63.3156929
Male,168.9173584,73.37181854
Male,195.8362122,109.0687103
Female,164.3772736,66.31044006
Female,163.4110413,62.91418839
Male,173.4331055,80.76773071
Male,185.5109558,89.20121002
Female,154.751709,59.84671783
Male,170.9974213,76.54133606
Male,180.3363037,88.88552856
Female,161.8798828,70.15045166
Female,161.1568604,61.83575058
Female,158.0675201,61.99756622
Male,181.9205627,88.18708038
Female,157.8988495,54.11548233
Female,176.1705627,82.38186646
Male,169.1182709,82.20362854
Male,181.7187347,96.36275482
Male,175.6213684,79.7562561
Female,174.4076996,72.76035309
Male,172.0715485,79.95233917
Male,171.2854767,72.48971558
Female,145.5773163,43.15434647
Female,153.9752655,52.68537521
Male,174.2169647,80.75999451
Male,174.2648468,82.42900085
Male,176.7660675,85.21325684
Female,150.742569,45.40101242
Female,153.9316406,45.35995865
Male,180.2124176,88.11342621
Male,167.3674164,79.49572754
Female,158.7270355,62.18130875
Male,168.6378479,84.39842224
Female,156.8071289,48.92758942
Female,147.6194,46.30677795
Male,185.6874847,93.81108093
Male,173.9041748,87.33165741
Female,154.5818329,51.80661392
Female,152.4295959,51.28153229
Male,178.8788147,89.76934052
Male,164.5373383,71.74586487
Female,163.1349487,69.38697815
Female,163.2297516,66.8609314
Male,170.5448761,82.83010864
Female,164.100708,65.50632477
Female,165.6898651,69.38256073
Male,174.5875397,82.53334045
Male,174.9713745,89.64901733
Female,167.6526947,66.52785492
Female,153.8778229,46.14950943
Male,161.9406586,72.00652313
Female,160.5718842,63.57506561
Female,169.0618896,73.78897095
Female,162.9080963,65.91035461
Female,158.88797,57.37540054
Male,172.475174,80.44577789
Male,181.1451416,90.33641052
Female,159.0859222,55.33209229
Male,188.0254059,95.14520264
Female,162.0135651,60.88496399
Male,166.2633972,78.84172821
Male,181.4299011,93.3055954
Female,159.9713898,59.91801834
Male,160.0448456,67.08713531
Female,179.1809845,82.09080505
Male,176.1155243,83.51515961
Female,158.4862366,57.62108612
Female,160.0610809,56.99888229
Male,166.3535156,77.4782486
Male,176.2259674,88.3368988
Female,161.7416992,67.99214172
Male,174.5983429,90.64704132
Female,156.1595764,49.00756073
Female,155.5320587,56.44369888
Male,171.5657501,88.84075165
Male,159.8217468,65.39470673
Female,158.3142242,51.88383865
Male,175.5511627,85.60071564
Female,168.5180206,71.79692841
Female,162.5087433,71.04370117
Male,165.7897644,71.02340698
Female,165.1793976,68.25121307
Female,161.4205627,58.58691025
Female,168.0774231,66.13291931
Female,166.6897888,63.31237793
Male,180.0542145,82.95658112
Male,177.4496307,87.05028534
Female,160.8726044,57.46895981
Female,175.7964478,66.7004776
Male,182.086319,91.99830627
Female,160.5523376,54.37667084
Male,175.1322937,82.45549774
Female,171.89328,78.27841949
Female,146.4434052,44.84972763
Female,154.3374939,56.70746613
Female,159.2180023,56.44504547
Female,164.9612732,56.35065842
Female,169.2272034,64.04146576
Female,154.2589111,54.41651535
Female,164.6282959,66.18183899
Female,165.9745483,63.76923752
Female,151.5558319,51.88500977
Male,175.2905579,82.86528778
Male,175.8808899,79.48427582
Female,147.8925018,52.14575195
Female,174.1820679,74.03936005
Male,176.5536804,87.35926819
Male,186.3304291,98.60623932
Male,186.2814789,92.10861969
Male,163.0690155,79.32145691
Male,174.9010468,84.15958405
Male,168.6387024,74.87204742
Male,177.8124084,85.14689636
Male,165.2452393,68.30233765
Male,183.0837097,92.01902771
Female,157.3225403,54.96961212
Male,178.6829071,86.55336761
Male,174.8141022,86.52909851
Male,183.290329,85.68964386
Female,168.7159271,69.39988708
Female,158.4059601,58.25016403
Female,159.1951141,62.4373703
Male,174.6348877,83.08609772
Male,184.4880981,94.37726593
Female,172.7765961,73.77794647
Male,174.5923157,86.25013733
Male,176.4134979,88.36917114
Female,151.1375122,49.88337708
Female,169.0519562,71.96760559
Female,161.2033386,54.13697433
Female,168.349411,65.72293091
Female,163.2084351,56.65377045
Female,162.3711853,66.58965302
Male,177.8681793,84.53088379
Male,176.8139343,87.83152771
Male,182.3354645,87.33958435
Female,152.2727814,50.45411301
Male,175.9519653,78.36620331
Female,168.4483337,62.83933258
Female,162.2994537,62.68205643
Male,167.4547577,72.24886322
Male,188.2452545,109.2485046
Male,169.5309753,69.9107666
Male,168.8170471,75.30347443
Male,187.9802246,99.74302673
Female,155.6676178,54.22063446
Female,156.6812744,57.15596771
Female,152.7640381,53.88571167
Female,166.9727173,76.0510025
Female,173.9130707,78.2797699
Male,185.2514496,101.7430725
Female,170.7101898,77.64817047
Male,159.3923035,67.92986298
Male,186.7946014,96.17536163
Male,185.8969116,91.27154541
Male,169.9962769,76.89983368
Female,165.5289764,68.36421204
Female,153.6292267,50.15166473
Female,155.5644073,46.68283463
Male,188.1312714,103.6038742
Male,169.6619263,73.29399109
Female,170.2206726,66.02453613
Male,179.4269409,82.60936737
Female,164.0021973,69.65738678
Female,159.5837555,55.82414627
Male,185.0595245,98.00531769
Female,163.0361481,60.48682785
Male,182.0066833,91.8664093
Female,162.7721863,60.92367554
Male,188.8204041,99.96424866
Male,180.045639,86.43395233
Male,168.919693,74.05797577
Male,174.9421844,80.34623718
Male,179.9912262,95.14513397
Female,155.4205933,50.91577911
Female,169.762146,70.75819397
Male,180.6047821,84.28974915
Male,178.1435699,84.41735077
Female,155.7207184,54.26417542
Male,168.6512451,77.20933533
Female,162.7913818,64.48384857
Female,172.3044434,70.88482666
Female,163.6692505,68.91146088
Female,161.3800964,62.42472458
Male,183.5027161,100.1993561
Female,159.3377991,49.2856102
Female,172.6260681,73.6679306
Female,168.1064301,66.84283447
Male,172.8206329,79.09266663
Female,165.9862213,62.3354454
Female,157.4585724,58.6592598
Male,176.7962646,86.65129852
Female,162.3062897,64.79469299
Female,158.335022,60.83224869
Female,162.1157379,58.47114563
Male,178.0768433,83.52243042
Male,174.6723633,85.14208221
Male,175.1694946,82.34410095
Male,184.7235413,102.5049286
Male,172.8898468,84.83916473
Male,171.2511292,82.15117645
Male,169.2582703,70.65356445
Male,183.9853058,91.45098114
Female,172.5048981,72.3544693
Male,173.9546509,92.08344269
Male,170.0519562,75.49654388
Female,156.5418091,64.40124512
Male,179.1491852,80.28270721
Female,154.4985504,47.27889252
Male,184.7027435,95.42012024
Male,169.999176,76.7040863
Female,162.745224,57.70746613
Male,185.7836761,98.53759766
Male,173.9537354,84.55548859
Female,157.2222137,48.71892929
Male,175.3603821,87.13166809
Female,156.2333374,46.67815399
Female,163.2322388,73.84671021
Male,173.4032898,89.28663635
Female,155.0506744,51.65940094
Male,168.4013062,68.10660553
Female,167.5225372,74.20640564
Female,154.0723267,54.07242966
Female,156.7686157,54.53516769
Male,163.8829498,77.7019577
Male,172.4125366,74.26415253
Female,155.0549927,55.59311295
Male,167.0701752,77.21047211
Female,167.0121307,72.7063446
Male,187.3050537,90.49760437
Female,166.950592,62.52312469
Male,174.72966,76.05402374
Male,165.4776611,63.73553085
Female,165.4284058,63.07189178
Female,158.4034119,51.6763649
Male,161.0336151,63.98237228
Female,163.7731476,65.60680389
Female,169.2039032,67.45278931
Female,154.3157196,49.95581818
Male,173.6829071,81.47992706
Female,157.6699524,54.27655792
Female,168.1107788,71.52378082
Male,182.6773682,91.90202332
Male,172.9768219,82.94045258
Female,155.2043915,61.25365829
Male,179.4475555,90.67047119
Female,168.0180206,69.28611755
Male,174.4852753,88.50308228
Female,161.0643768,58.60238647
Female,148.2648468,41.74680328
Male,187.5694122,100.9790344
Female,155.1240082,50.69615936
Male,176.705658,82.07746124
Female,167.780899,68.49048615
Female,159.0458069,52.15785599
Female,152.1331024,58.59226608
Male,169.4306488,74.4705658
Female,158.4568787,61.13858032
Female,166.8715363,64.48163605
Male,178.0503845,80.13668823
Female,170.3625336,78.22267914
Male,171.271759,85.47351074
Male,169.0535736,78.64694214
Female,165.782135,73.24507141
Female,155.0018311,60.86924362
Male,190.5252533,100.4498825
Female,154.2241974,52.9297905
Male,187.4082947,101.8906784
Female,154.2260742,55.89323044
Female,158.0733337,55.68283081
Female,170.9506531,74.85118866
Male,170.9368591,79.53227997
Male,173.7108765,81.3527832
Female,145.5750732,42.58163452
Male,171.2106171,74.15169525
Male,187.8990479,97.16098022
Female,155.0301514,50.49705887
Female,145.294754,47.15668869
Female,164.5975647,72.5190506
Female,168.5517426,69.8618927
Female,154.8138428,53.26198959
Male,180.2601471,92.71888733
Male,165.8592377,73.85312653
Female,157.7056122,59.39423752
Female,157.6561127,60.17116165
Male,164.4328461,73.32331848
Male,183.5253448,85.09945679
Female,146.7785187,48.46821213
Male,183.3010254,92.79476166
Female,169.2740479,73.55458069
Female,159.1217346,55.49068832
Female,165.6763306,55.87050629
Male,179.8243256,90.6946106
Male,167.7287903,72.66266632
Male,170.3914948,82.5578537
Male,175.7717896,79.93244171
Male,178.6737518,80.50052643
Male,159.2757568,68.02507782
Male,178.5725708,89.28287506
Male,177.8510895,82.80987549
Female,155.4274902,64.55873108
Male,165.3302765,69.18408203
Male,168.2341156,83.08053589
Male,173.6052246,76.19041443
Female,155.8318329,55.32300186
Male,178.6047974,93.22315979
Female,167.8811951,69.51946259
Male,170.8657837,77.77950287
Male,175.5688324,87.25922394
Female,168.5095673,66.83016968
Female,160.8022003,60.31634903
Female,159.2606201,55.23464966
Male,177.8350067,83.630867
Female,155.9139862,57.04124451
Female,169.3027802,71.10708618
Male,171.3560028,82.69047546
Female,156.622406,55.65977097
Female,168.4556122,65.93075562
Male,175.8142395,85.81945038
Female,164.9984436,70.18844604
Female,169.0067139,65.16521454
Female,149.7285156,46.88492203
Male,163.6905518,62.63776779
Male,165.5595856,76.86559296
Female,166.1236877,66.65557861
Female,158.9969177,63.93365479
Male,182.6897736,90.11730957
Male,171.1032715,80.81829071
Female,157.4379425,50.12850571
Female,167.5169373,65.69805145
Male,166.7154388,78.26241302
Female,159.3577728,62.83634186
Male,178.5624542,89.16947937
Female,162.8693085,62.07888031
Female,170.5589905,63.30009079
Female,169.4749908,55.69829941
Female,167.1793365,71.44420624
Male,166.610321,73.61422729
Female,160.3861847,54.68283463
Female,160.9941101,56.99936295
Female,150.1609955,48.74794769
Male,169.9674988,79.47116852
Female,161.0305939,63.5956459
Female,151.1703644,56.64897919
Female,169.3344269,73.04403687
Female,171.8931427,70.99325562
Female,164.3197632,62.90456009
Male,169.3767242,79.18422699
Female,159.7853851,64.05478668
Male,179.9791412,84.86956787
Female,156.120163,54.75547791
Female,158.3886261,55.38909912
Male,172.7712708,82.54779053
Female,156.2217712,52.98630905
Female,150.0784607,48.91041183
Male,171.4915771,78.70737457
Male,173.7699432,83.46565247
Male,177.3617554,89.32630157
Male,192.0850372,109.4075394
Female,164.4514313,57.0509491
Male,174.1458893,79.39768982
Female,168.0938873,68.8681488
Female,173.3305664,75.95185852
Female,162.0089264,67.74131012
Male,171.6459656,82.29649353
Male,181.4043884,95.19010162
Male,164.2496948,75.73595428
Female,158.1827698,59.00827026
Male,179.0078735,89.7635498
Male,176.7385712,97.34366608
Female,177.3042297,78.93753052
Female,176.8117065,76.08499146
Male,172.2023773,83.85240936
Female,155.8181458,51.86426163
Male,183.9774933,95.58232117
Male,179.752655,85.59788513
Male,156.8818512,61.48181534
Female,156.6381531,50.6298027
Male,175.3273163,81.96539307
Female,164.7254791,63.6066246
Male,161.8608093,75.28699493
Female,143.8412476,40.58766174
Male,173.5307312,78.82400513
Male,162.7754822,74.5990448
Male,172.5548706,82.67674255
Male,179.5091858,84.25926971
Female,165.6648712,69.6039505
Female,164.1922302,58.33481598
Male,164.9692993,76.44582367
Female,164.2697296,59.1085434
Female,156.2367401,53.45146179
Male,172.4833984,77.29995728
Female,150.758728,48.1299057
Male,176.4760132,88.27078247
Male,183.1039734,99.4712677
Male,171.4992065,91.12535858
Female,157.7342377,49.59988785
Female,158.9519043,64.66661835
Male,173.0858459,87.24575806
Male,179.3394775,89.74536896
Male,179.3652649,89.98716736
Male,181.3059845,98.59668732
Male,181.5695496,87.54775238
Male,174.5501404,88.75449371
Female,160.0074005,60.31437302
Female,154.9263763,51.09629059
Male,173.1907806,82.39549255
Male,176.1961517,82.59612274
Female,163.247757,60.84434509
Male,166.6462708,69.36019897
Female,170.4029388,71.91943359
Male,172.3356171,79.91056061
Female,160.2900696,61.95616913
Female,158.5381317,58.85534286
Male,174.984024,87.03594208
Female,162.4256134,62.98830414
Female,166.0521393,62.13583755
Male,175.293869,86.41547394
Female,162.7814331,62.36465073
Female,164.5227814,65.06576538
Male,178.8399658,93.59739685
Female,166.9147644,66.76782227
Female,170.8407135,68.59720612
Female,158.1571198,50.45988846
Female,169.8415527,70.99568939
Male,180.6248474,91.78791809
Male,186.0719757,93.24738312
Male,173.634079,88.20836639
Male,176.195282,84.97303772
Male,180.2576599,96.53640747
Female,167.512146,70.69394684
Female,163.3648376,65.25360107
Male,193.0712433,106.7928619
Female,158.809967,57.67414856
Male,176.7847137,80.10209656
Female,151.3869324,52.26653671
Female,167.2891541,67.98022461
Female,159.3464966,66.84612274
Female,168.4470978,68.58860016
Male,170.2971344,72.64559174
Male,179.7375031,89.2512207
Female,164.6604767,68.98207855
Female,162.1594543,58.76560211
Male,188.335556,95.81593323
Male,181.5228882,95.23643494
Female,153.7187195,60.57236481
Male,164.8752594,72.20968628
Male,181.994873,83.90634155
Male,175.4880981,89.99754333
